"id","TCaCO3","TC_CaCO3","TC_CHN","TOC_CHN","TOC_re6","Cstable_TOC_re6_ratio","Cstable_re6_corrCHN","Cactive_AMG_re6_corrCHN","clay_sed","sand_sed","fine_medium_silt_sed","coarse_silt_sed","texture_class"
11599,4,0.4800103909598649,13.8,13.31998960904014,12.2,0.6004,7.997321761267701,5.32266784777244,329.6,37.5,312.8,320.1,"silty_clay_loam"
10479,247.812669585876,29.73816410318104,46.7,16.96183589681896,22.6,0.560017123542152,9.498918548930574,7.462917347888387,461.5,9.5,488,41,"silty_clay"
10480,66,7.920171450837771,55.5,47.57982854916223,42.1,0.434524752988064,20.67461324753915,26.90521530162307,477.6,151.5,265.8,105.1,"clay"
11603,72,8.640187037277569,21.4,12.75981296272243,12.73,0.6197,7.90725609299909,4.852556869723339,329.4,20.9,334.5,315.1,"silty_clay_loam"
10485,426,51.12110663722562,83.6,32.47889336277438,28.4,0.456565958523933,14.82875707997169,17.65013628280269,537.2,102.4,284.8,75.6,"clay"
11443,0,0,11.1,11.1,7.95,0.7199,7.990889999999999,3.10911,214.3,254.2,252.3,279.2,"silt_loam"
10489,1.86871182473321,0.2242502733953777,25.6,25.37574972660462,17.5,0.48033297302057,12.18880930880591,13.18694041779871,389.4,141.9,371,97.6,"silty_clay_loam"
10536,3,0.3600077932198987,10.7,10.3399922067801,9.8,0.620987295,6.421003790809455,3.918988415970644,217.3,356.9,199.5,226.3,"loam"
10540,1,0.1200025977399662,16.7,16.57999740226003,7.9,0.60780139,10.07734546729004,6.502651934969995,133.8,262,261.2,342.9,"silt_loam"
10662,0,0,14.4,14.4,13.1,0.496,7.1424,7.2576,132.7,88.4,342.5,436.4,"silt_loam"
10666,0,0,11.2,11.2,9.95,0.6026,6.74912,4.45088,132.3,48.9,370.1,448.7,"silt_loam"
10907,2,0.2400051954799325,11.3,11.05999480452007,10.51,0.6245,6.906966755422784,4.153028049097285,239.9,66,392.7,301.4,"silt_loam"
10935,1.82336828721853,0.2188089311028965,17.8,17.58119106889711,14.18,0.5832,10.25335063138079,7.327840437516314,175.1,146.1,272.2,406.6,"silt_loam"
11421,1,0.1200025977399662,10.8,10.67999740226004,8.63,0.6702,7.15773425899468,3.522263143265361,143,134.8,323.4,398.8,"silt_loam"
11426,1,0.1200025977399662,15.3,15.17999740226004,10.76,0.6193,9.400972391219643,5.779025011040398,265.8,134,324.4,275.9,"silty_clay_loam"
11432,1,0.1200025977399662,13.9,13.77999740226003,10.45,0.6286,8.662106367060655,5.117891035199374,209.8,257.7,284.4,248.1,"silt_loam"
11438,2,0.2400051954799325,11,10.75999480452007,7.57,0.7106,7.646052308091963,3.113942496428109,150.6,143.7,324.9,380.8,"silt_loam"
11439,0,0,16.2,16.2,11.52,0.6226,10.08612,6.113879999999999,266.1,340.9,160.3,232.7,"loam"
11671,8,0.9600207819197298,14.3,13.33997921808027,12.14,0.5802,7.739855942330173,5.600123275750096,255.3,223.8,265,255.9,"silt_loam"
11655,4,0.4800103909598649,14.7,14.21998960904013,13.31,0.5614,7.983102166515129,6.236887442525001,326,41.5,311.7,320.9,"silty_clay_loam"
17917,455,54.60118197168463,68,13.39881802831537,28.44,0.4864,6.517185088972596,6.881632939342775,297.3,215.4,359.2,128.1,"clay_loam"
17919,1,0.1200025977399662,13.3,13.17999740226004,10.62,0.5284,6.964310627354205,6.215686774905835,124.7,484.2,199.3,191.8,"sandy_loam"
23047,1,0.1200025977399662,15.8,15.67999740226004,13.55,0.4788,7.507582756202107,8.172414646057932,138,612.6,153.8,95.7,"sandy_loam"
11668,1,0.1200025977399662,11.3,11.17999740226004,9.63,0.6591,7.368736287829593,3.811261114430448,204.7,309.8,239.8,245.7,"loam"
11656,3,0.3600077932198987,14.9,14.5399922067801,14.05,0.5617,8.167113622548381,6.372878584231718,368.2,29.2,278.2,324.4,"silty_clay_loam"
11675,2,0.2400051954799325,9.6,9.359994804520067,8.3,0.6851,6.412532440576698,2.947462363943369,194.4,297.7,236.9,270.9,"silt_loam"
11673,12,1.440031172879595,13.1,11.65996882712041,10.54,0.6501,7.580145734510979,4.079823092609431,233.7,192.9,270,303.4,"silt_loam"
23051,17,2.040044161579426,18.2,16.15995583842057,13.9,0.5972999999999999,9.652341622288604,6.507614216131964,396.9,365.9,158.6,78.6,"clay_loam"
11669,3,0.3600077932198987,10.6,10.2399922067801,9.43,0.667,6.830074801922327,3.409917404857773,201,189,293,317,"silt_loam"
23048,1,0.1200025977399662,12.1,11.97999740226003,10.88,0.5966,7.147266450188335,4.832730952071696,177.8,329.4,249,243.8,"loam"
11678,2,0.2400051954799325,9.6,9.359994804520067,8.73,0.6794,6.359180470190934,3.000814334329133,177,237.1,281,304.9,"silt_loam"
11676,2,0.2400051954799325,11.6,11.35999480452007,10.24,0.6539,7.428300602675675,3.931694201844396,227.3,378.5,185.5,208.8,"loam"
11762,119,14.28030913105598,27.4,13.11969086894402,13.64,0.6631999999999999,8.700978984283672,4.418711884660347,382.9,329.8,254.4,32.9,"loam"
11763,317,38.0408234835693,53.5,15.4591765164307,17.52,0.6333,9.790296487855562,5.668880028575138,416.7,109.4,437.6,36.3,"silty_clay"
11761,110,13.20028575139628,26.4,13.19971424860371,14.25,0.6757,8.919046917781527,4.280667330822184,599.1,188.1,171.7,41.1,"clay"
11760,31,3.720080529938953,14.3,10.57991947006105,10.4,0.7419,7.849242254838293,2.730677215222757,320.9,534.9,92.6,51.6,"sandy_clay_loam"
11768,285,34.20074035589037,49.7,15.49925964410963,18.15,0.6479,10.04197032341863,5.457289320691,371.7,183.4,401,43.9,"silty_clay_loam"
11767,332,39.84086244966879,53.3,13.45913755033121,17.91,0.6344,8.53847686193012,4.920660688401091,368.2,150.8,416.3,64.8,"silty_clay_loam"
11766,30,3.600077932198987,14.6,10.99992206780101,10.06,0.7564,8.320341052084684,2.679581015716327,375.8,519.8,90.4,13.9,"sandy_clay"
10300,428,51.36111183270555,98.8,47.43888816729445,42.5,0.419685636162541,19.90941995933461,27.52946820795984,523.6,39.8,322.6,114,"silty_clay"
10336,127,15.24032991297571,30.7,15.45967008702429,13.1,0.487014427842718,7.529082382069316,7.930587704954973,129.6,643.6,115.9,110.9,"sandy_loam"
10606,154,18.4804000519548,40.3,21.8195999480452,17.7,0.489906179171749,10.68955684160292,11.13004310644228,382,114.1,392.2,111.8,"silty_clay_loam"
10360,2,0.2400051954799325,18.2,17.95999480452007,15.9,0.494080063759836,8.873675378143599,9.086319426376471,209.3,453.8,209.4,127.5,"loam"
10608,155,18.60040264969476,38.6,19.99959735030524,15.5,0.494034785705162,9.880496791147575,10.11910055915767,409.4,51.5,437.5,101.5,"silty_clay"
18399,7,0.8400181841797636,18.5,17.65998181582024,16.01,0.5793,10.23042746590467,7.429554349915575,347.3,239.1,260.4,153.2,"clay_loam"
11653,6,0.7200155864397974,14,13.2799844135602,12.78,0.5902000000000001,7.837846800883231,5.442137612676969,331.4,32.4,313.3,322.9,"silty_clay_loam"
11654,7,0.8400181841797636,14.3,13.45998181582024,12.79,0.5726,7.70718558773867,5.752796228081571,363.1,35.5,316.7,284.7,"silty_clay_loam"
9248,1,0.1200025977399662,9.6,9.479997402260034,7.9,0.724377512369093,6.867096935514588,2.612900466745447,308.6,229.2,283.6,178.5,"clay_loam"
9249,2,0.2400051954799325,10.2,9.959994804520067,8.7,0.715384573388382,7.12522663418209,2.834768170337977,315,199,345.9,140,"silty_clay_loam"
9251,2,0.2400051954799325,7.8,7.559994804520067,5.9,0.766333051330328,5.79347388658929,1.766520917930777,267.4,174.6,325.2,232.8,"silty_clay_loam"
9250,2,0.2400051954799325,10.7,10.45999480452007,9.8,0.686473440305555,7.180508619037124,3.279486185482946,179.7,322,278.2,220.1,"loam"
18586,28,3.360072736719054,33.1,29.73992726328095,24.01,0.5287,15.72349954409664,14.01642771918431,464.2,147.6,249.3,138.9,"clay"
9252,2,0.2400051954799325,7.5,7.259994804520067,6.4,0.770941832400523,5.597033697814978,1.662961106705089,172.5,234.5,310.5,282.6,"silt_loam"
9253,2,0.2400051954799325,9.4,9.159994804520068,7.5,0.75126063497057,6.881543513170869,2.278451291349199,339.1,167.3,348.2,145.4,"silty_clay_loam"
9254,2,0.2400051954799325,12.4,12.15999480452007,9.9,0.674521430899907,8.202177095280312,3.957817709239757,203.9,209.9,318,268.2,"silt_loam"
9255,2,0.2400051954799325,8.7,8.459994804520067,7.1,0.742976154997866,6.285574411164242,2.174420393355825,203.3,224.3,297.4,275,"silt_loam"
9256,3,0.3600077932198987,13,12.6399922067801,10.9,0.631947368645456,7.987809814773755,4.652182392006345,217.1,364.1,221.4,197.4,"loam"
9281,4,0.4800103909598649,6.5,6.019989609040135,5.600000000000001,0.749426766,4.511541344056552,1.508448264983582,75.4,823.1,63.8,37.7,"loamy_sand"
9288,5,0.6000129886998311,15.2,14.59998701130017,13.3,0.63765645,9.309775887671776,5.290211123628393,352.9,83,252.3,311.7,"silty_clay_loam"
9336,620.2,74.42561111832705,96.7,22.27438888167295,25.1,0.464893149153741,10.35521079267602,11.91917808899694,521.6,39.8,285.1,153.6,"silty_clay"
9335,467.9,56.1492154825302,87.4,31.25078451746981,29.5,0.446860001321495,13.96472561077431,17.2860589066955,430,37.8,363.5,168.6,"silty_clay"
9342,572.4,68.68948694635667,92.1,23.41051305364333,23.2,0.470991875741572,11.02616145520803,12.3843515984353,526.2,30.2,305.3,138.4,"silty_clay"
9343,354,42.48091959994805,70,27.51908040005195,27.2,0.458590828749343,12.61999788707963,14.89908251297233,481.9,34.2,358,126,"silty_clay"
9360,25.3939890809247,3.047344656691302,29.4,26.3526553433087,18.3,0.496423212175707,13.08206981488461,13.27058552842409,436.2,147.3,289.6,126.9,"silty_clay"
9364,448.6,53.83316534614885,75.7,21.86683465385115,18.3,0.506672176944186,11.07931671694533,10.78751793690582,634.8,16.4,277.9,70.9,"clay"
9362,22.6072500696655,2.712928736116893,30.5,27.78707126388311,22.8,0.484547760831585,13.46416316098224,14.32290810290087,401.6,229,252.4,117,"clay_loam"
9365,61.3,7.356159241459929,24.3,16.94384075854007,14.8,0.600300211210014,10.17139118606045,6.772449572479623,410.8,130.6,304.7,153.9,"silty_clay"
9402,30.4898387386713,3.658859853313211,27.6,23.94114014668679,18.2,0.503621354529813,12.05726942966249,11.8838707170243,361.3,184.4,301.4,152.9,"silty_clay_loam"
9892,173.7,20.84445122743213,63.5,42.65554877256787,39,0.453867983751275,19.35998791720955,23.29556085535832,416.1,25.4,493.2,65.2,"silty_clay"
9366,357.077805752367,42.85026428557109,72.8,29.9497357144289,22.7,0.476677170727975,14.27635528440456,15.67338043002434,515.4,69.7,356.3,58.6,"silty_clay"
9891,494.3,59.31728406286531,89.8,30.48271593713469,25.9,0.462437016668581,14.09633621792437,16.38637971921032,438.3,61.6,326.8,173.3,"silty_clay"
9914,231.9,27.82860241589817,45.8,17.97139758410183,18.8,0.506545007811443,9.103321729621408,8.868075854480422,480.8,41.1,419,59.1,"silty_clay"
10042,230.5,27.66059877906222,43.7,16.03940122093779,16.1,0.514128990957557,8.246321165284154,7.793080055653636,465.4,39.8,452.3,42.5,"silty_clay"
9909,201.7,24.20452396415119,47.2,22.99547603584882,20.9,0.491356917117434,11.29898621262251,11.69648982322631,441.5,123.7,314.7,120.1,"silty_clay"
10043,87.0278891756263,10.44357277690104,34.3,23.85642722309895,19.1,0.483303654451938,11.52989845909042,12.32652876400853,358.4,170.1,370.8,100.7,"silty_clay_loam"
10048,130.5,15.66033900506559,36.3,20.6396609949344,18.2,0.50047246002595,10.32958191223647,10.31007908269793,443.9,124.7,368.9,62.5,"silty_clay"
10053,282.2,33.86473308221847,50.5,16.63526691778153,16,0.505184490169249,8.403878836688836,8.231388081092692,449.4,63.2,411.4,76,"silty_clay"
10047,190,22.80049357059358,43.8,20.99950642940641,20.8,0.487658131599207,10.24058006986986,10.75892635953655,372.7,172.9,383.6,70.9,"silty_clay_loam"
10098,254.751053601261,30.5707882091447,52.2,21.6292117908553,31.6,0.509648485253835,11.02329502644379,10.60591676441151,568.6,7,415.1,9.3,"silty_clay"
10099,137.277177820055,16.47361794881787,49.6,33.12638205118213,13.2,0.473155367988677,15.67392548956058,17.45245656162154,431.5,122.7,334.1,111.8,"silty_clay"
10055,39.5,4.740102610728666,23.9,19.15989738927133,16.2,0.563207994771196,10.79100738863338,8.36889000063795,379,192.1,326.4,102.5,"silty_clay_loam"
10190,150.1,18.01238992076893,48.1,30.08761007923107,25.2,0.490308020791275,14.7521965482874,15.33541353094367,460.6,142.8,292.3,104.3,"silty_clay"
10482,312,37.44081049486947,59.9,22.45918950513053,17.8,0.478214917714229,10.74031946112427,11.71887004400626,563.4,9.4,403.2,24,"silty_clay"
11813,3,0.3600077932198987,9.8,9.439992206780103,9.13,0.6612,6.241722847123004,3.198269359657099,119.1,718.6,102.1,60.1,"loamy_sand"
11823,54,6.480140277958176,29.8,23.31985972204183,21.61,0.5285,12.32454586309911,10.99531385894272,517.1,97.9,229.9,155,"clay"
11837,3,0.3600077932198987,9.5,9.139992206780102,8.31,0.7056,6.44917850110404,2.690813705676062,212.5,371.4,215.2,200.8,"loam"
11812,5,0.6000129886998311,16.4,15.79998701130017,13.85,0.6164999999999999,9.740691992466553,6.059295018833616,329.3,251.9,225.8,192.9,"loam"
11816,3,0.3600077932198987,13.6,13.2399922067801,12.64,0.6088,8.060507255487725,5.179484951292375,156.4,264.2,204.8,374.5,"silt_loam"
11825,3,0.3600077932198987,9,8.639992206780102,8.08,0.7021999999999999,6.067002527600987,2.572989679179115,197.1,361.5,219.7,221.7,"loam"
11829,89,10.68023119885699,41.6,30.91976880114301,28.39,0.5229,16.16794710611768,14.75182169502533,477.8,32,390.5,99.7,"silty_clay"
17944,495,59.40128588128329,75.8,16.39871411871671,14.84,0.6113,10.02453394077152,6.374180177945187,625.4,69.9,279.2,25.5,"clay"
17943,531,63.72137939992207,79.5,15.77862060007793,13.1,0.6725,10.61112235355241,5.167498246525523,624.7,50.8,289.8,34.7,"clay"
17942,595,71.4015456552799,88.3,16.89845434472009,13.05,0.5633,9.518899332380826,7.379555012339263,690.2,53.3,229.3,27.1,"clay"
17956,37,4.440096116378751,19.1,14.65990388362125,11.97,0.6297,9.231341475516302,5.428562408104948,328.5,422.3,168.2,81,"loam"
17947,189.258105077195,22.71146425260689,44.5,21.78853574739311,21.1,0.508332878251128,11.07582908934993,10.71270665804318,319.3,119.7,424.4,136.6,"silty_clay_loam"
17950,15.1962239098039,1.823586345014654,14.6,12.77641365498535,10.6,0.691230073163998,8.831441345509026,3.944972309476324,327.2,416.9,119.4,136.5,"loam"
17949,51.9715990174289,6.236726890791345,31.9,25.66327310920865,24,0.490891781597972,12.59788985821476,13.06538325099389,465.4,114.2,238.4,182,"silty_clay"
17946,310.55677923747,37.26762025425361,52.2,14.9323797457464,17.3,0.563053562198551,8.407729607944004,6.524650137802397,439.8,95.9,385.2,79.1,"silty_clay"
17948,0,0,15.3,15.3,14,0.449523731831238,6.877713097017942,8.42228690298206,211.4,338.5,186.6,263.5,"loam"
17979,238.1777266028,28.58194591613546,53,24.41805408386454,22.69,0.5261,12.84633825352113,11.57171583034341,270.7,113.1,466.1,150.1,"silty_clay_loam"
17989,253,30.36065722821145,42.3,11.93934277178854,12.67,0.7411,8.848246928172488,3.091095843616053,260.2,92.2,506.4,141.2,"silty_clay_loam"
17966,1.90609093666418,0.2287358639283071,16,15.77126413607169,13.92,0.5192,8.188440339448421,7.582823796623268,179.1,304.1,275.8,241,"silt_loam"
17990,380,45.60098714118717,61,15.39901285881283,12.84,0.6835,10.52522528899857,4.873787569814261,287.8,94.9,457.3,160,"silty_clay_loam"
17992,507.679513084704,60.92286038952566,77.7,16.77713961047434,18.84,0.5648,9.475728451995906,7.301411158478433,226.6,103.2,577.6,92.6,"silt_loam"
17994,268,32.16069619431095,42.4,10.23930380568905,11.42,0.756,7.740913677100921,2.498390128588128,202.2,132.8,496.6,168.4,"silt_loam"
17970,472.30391872427,56.67769716967828,74.9,18.22230283032173,19.3,0.492927179715959,8.982268342080628,9.240034488241102,273.1,139.2,359.6,228.1,"silty_clay_loam"
17974,161.620010954091,19.39482116125271,37.8,18.40517883874728,16.7,0.565397794427085,10.40624752146377,7.998931317283509,327.9,252,333.5,86.6,"loam"
17973,544.669358083659,65.36173787939894,78.5,13.13826212060106,13.9,0.533979994893533,7.015569140068452,6.122692980532609,338.8,218.2,373.5,69.5,"clay_loam"
17975,262.821143014663,31.53921990274674,46.6,15.06078009725326,15.1,0.523872210481055,7.889924161117145,7.170855936136116,230.8,437.9,227.3,104,"loam"
17981,204,24.48052993895311,40.1,15.61947006104689,15.31,0.6201,9.685633384855176,5.933836676191714,266.7,99.7,455.1,178.4,"silty_clay_loam"
17988,5,0.6000129886998311,21.2,20.59998701130017,19.19,0.5773,11.89237250162359,8.70761450967658,566,182.1,171.1,80.8,"clay"
17972,251.668783150003,30.2009077480566,49.3,19.0990922519434,19.1,0.509611209036827,9.733111494018772,9.365980757924628,259.8,86.3,486.5,167.4,"silty_clay_loam"
17968,433.899497036155,52.06906680240338,64.7,12.63093319759662,14.7,0.604867841667974,7.64004530148263,4.990887896113991,402.9,62.4,479.8,54.9,"silty_clay_loam"
17987,17,2.040044161579426,13.2,11.15995583842057,10.05,0.6624,7.392354747369786,3.767601091050785,173.2,718.6,64.9,43.3,"sandy_loam"
17969,607,72.8415768281595,95,22.1584231718405,16.9,0.639597131438819,14.17246389791664,7.985959273923859,423.1,127,358,91.9,"silty_clay"
17982,235,28.20061046889206,43.5,15.29938953110794,15.04,0.6161,9.4259538901156,5.873435640992338,260.1,113.2,487.5,139.2,"silty_clay_loam"
17983,144,17.28037407455514,46,28.71962592544486,25.51,0.4814,13.82562792050916,14.8939980049357,182.4,321.7,383,112.9,"loam"
17985,411.549302209366,49.38698536319434,75,25.61301463680566,25.49,0.4813,12.32754394469456,13.28547069211109,328.3,65.5,493.3,113,"silty_clay_loam"
17986,305,36.6007923106897,50.6,13.9992076893103,13.76,0.6892,9.648253939472658,4.35095374983764,278.3,102.7,467.9,151,"silty_clay_loam"
17993,254,30.48065982595142,46.4,15.91934017404857,17.04,0.6476,10.30936469671385,5.609975477334717,152.2,139.3,502.2,206.3,"silt_loam"
17967,5.93371670534925,0.7120614188949437,17.2,16.48793858110506,14.6,0.616,10.15657016596072,6.331368415144342,411,391.2,117.3,80.6,"clay"
17984,467,56.04121314456423,66.1,10.05878685543576,12.92,0.6438,6.475846977529542,3.582939877906217,242.7,109.6,520.7,126.9,"silt_loam"
17971,327.77954225524,39.33439655664583,61.8,22.46560344335417,22.5,0.4914071296549,11.03975770406391,11.42584573929026,293,136.2,455,115.8,"silty_clay_loam"
17980,267.092882736156,32.0518397661949,49.9,17.8481602338051,18.61,0.58,10.35193293560696,7.496227298198143,267.4,110.2,508.7,113.6,"silty_clay_loam"
17991,97,11.64025198077672,30.8,19.15974801922328,17.36,0.5481,10.50145788933628,8.658290129887,450.3,256,203.5,90.3,"clay"
11238,571,68.52148330952072,84.6,16.07851669047928,13.04,0.7173,11.53312002208079,4.545396668398491,254.3,117.5,455.2,173,"silty_clay_loam"
11239,134.610139040775,16.15356636703105,34.3,18.14643363296895,16.8,0.5704,10.35072574424549,7.79570788872346,343.2,85.9,425.8,145.1,"silty_clay_loam"
11479,464.690003483107,55.7640075617668,75.4,19.63599243823321,16.62,0.5663,11.11986251777147,8.516129920461742,545.6,311.6,85.8,57,"clay"
18024,384.685658818883,46.1632783715763,59.9,13.73672162842369,13.77,0.6572,9.027773454200048,4.70894817422364,553.3,65.9,307.4,73.4,"clay"
18023,162.466046215732,19.49634759042925,33.8,14.30365240957074,12.91,0.7924,11.33421416934385,2.969438240226886,485.5,102.5,278.6,133.5,"silty_clay"
18025,663,79.56172230159761,100.1,20.53827769840238,11.63,0.6796,13.95781352383426,6.580464174568123,781.6,70.1,100.9,47.3,"clay"
11225,0,0,9.9,9.9,8.97,0.689,6.821099999999999,3.078900000000001,205.7,265.8,272.1,256.4,"silt_loam"
11221,147.202920420917,17.66473284541956,37.2,19.53526715458044,18.01,0.5159,10.07824432504805,9.45702282953239,355.2,336.3,243.2,65.3,"loam"
9279,1,0.1200025977399662,12.1,11.97999740226003,10.7,0.623483497,7.469330674412,4.51066672784803,225,428.9,195.1,151,"loam"
11231,266,31.92069099883102,45.6,13.67930900116898,14.07,0.6266,8.571455020132483,5.107853981036496,374.3,94.9,437.7,93.1,"silty_clay_loam"
11233,257.386419960375,30.8870390182349,40.6,9.712960981765104,12.44,0.713,6.925341179998519,2.787619801766585,326.3,106.9,431.4,135.5,"silty_clay_loam"
11657,12,1.440031172879595,16.4,14.9599688271204,13.67,0.5539999999999999,8.2878227302247,6.672146096895699,371.7,70.3,288.6,269.5,"silty_clay_loam"
11659,3,0.3600077932198987,14.9,14.5399922067801,13.65,0.564,8.200555604623975,6.339436602156124,342.6,86.9,278,292.5,"silty_clay_loam"
11660,20,2.400051954799324,16.4,13.99994804520068,13.03,0.5611999999999999,7.856770842966621,6.143177202234059,331.6,56.4,316.7,295.3,"silty_clay_loam"
11785,15,1.800038966099494,14.4,12.59996103390051,11.2,0.7165,9.027872080789715,3.572088953110794,390.7,442.8,125.2,41.3,"clay_loam"
18046,25,3.000064943499156,18.7,15.69993505650084,14.27,0.5595,8.784113664112219,6.91582139238862,409.8,65.5,272.1,252.7,"silty_clay"
